username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
IEEEorg,2013-04-23 15:49,2,2,". @Hyundai made a flying car—kind of http:// bit.ly/10aZMCr via @popsci",,@Hyundai @popsci,,"326830102006599681",https://twitter.com/IEEEorg/status/326830102006599681
IEEEorg,2013-04-23 14:42,5,1,"Humans show empathy when #robots suffer http:// bit.ly/12F5cuR via @LiveScience",,@LiveScience,#robots,"326813240212471810",https://twitter.com/IEEEorg/status/326813240212471810
IEEEorg,2013-04-23 13:48,10,3,"The UK and the world rely on #engineers to turn #science into practical application http:// bit.ly/14M29Vi via @TelegraphNews",,@TelegraphNews,#engineers #science,"326799647538565121",https://twitter.com/IEEEorg/status/326799647538565121
IEEEorg,2013-04-23 12:44,3,2,"“Repairable” cell phones save money and the #environment http:// bit.ly/Y1uGD5 via @TechNewsDaily",,@TechNewsDaily,#environment,"326783543390900224",https://twitter.com/IEEEorg/status/326783543390900224
IEEEorg,2013-04-23 11:50,2,1,"Photos of space taken for #EarthDay change the way we look @our environment http:// lat.ms/XTumnK via @latimes",,@our @latimes,#EarthDay,"326770166635581441",https://twitter.com/IEEEorg/status/326770166635581441
IEEEorg,2013-04-22 18:27,10,2,"A new smartphone app that can take your temperature http:// bit.ly/11xxRj6 via @IEEESpectrum",,@IEEESpectrum,,"326507475316645889",https://twitter.com/IEEEorg/status/326507475316645889
IEEEorg,2013-04-22 17:44,1,2,"Looking forward to it! MT @YaleClassicsLib @IEEEorg BigData 201: Workshop on Big Humanities via @UMD_MITH http:// bit.ly/13Omdpb",,@YaleClassicsLib @IEEEorg @UMD_MITH,,"326496653542567936",https://twitter.com/IEEEorg/status/326496653542567936
IEEEorg,2013-04-22 16:47,1,1,"We’re happy to have you! MT @ARstories Very honoured to be an invited speaker @IEEE ISTAS http:// j.mp/11DQz7a #AR @IEEEorg",,@ARstories @IEEE @IEEEorg,#AR,"326482310809649152",https://twitter.com/IEEEorg/status/326482310809649152
IEEEorg,2013-04-22 15:41,12,3,"Eyetrackers in every smartphone would allow for you to read on your tablet while holding a coffee http:// bit.ly/11v2GGj via @IEEESpectrum",,@IEEESpectrum,,"326465700396953600",https://twitter.com/IEEEorg/status/326465700396953600
IEEEorg,2013-04-22 14:42,3,1,"Pick an app w/your mind w/Samsung’s mind-controlled tablet http:// bit.ly/12BusSL via @popsci",,@popsci,,"326450851382173696",https://twitter.com/IEEEorg/status/326450851382173696
IEEEorg,2013-04-22 13:37,4,2,"Encouraging female #engineers is @Facebook ’s key strategy http:// tcrn.ch/11v1pio via @techcrunch",,@Facebook @techcrunch,#engineers,"326434491121950720",https://twitter.com/IEEEorg/status/326434491121950720
IEEEorg,2013-04-22 12:37,3,1,"#HappyEarthDay ! @Google celebrates w/a special doodle http:// bit.ly/11xx7dF via guardian",,@Google,#HappyEarthDay,"326419393737289728",https://twitter.com/IEEEorg/status/326419393737289728
IEEEorg,2013-04-22 11:41,5,3,"Today is the 3rd annual #WHScienceFair ! Click here to watch a live-stream of the festivities: http:// 1.usa.gov/11ymuHy via @whitehouse",,@whitehouse,#WHScienceFair,"326405300716453888",https://twitter.com/IEEEorg/status/326405300716453888
IEEEorg,2013-04-22 10:42,3,3,"Gravity affects more than people in #space —it also makes it so a wet towel doesn’t drip http:// n.pr/ZDHPk1 via @nprnews",,@nprnews,#space,"326390565002432512",https://twitter.com/IEEEorg/status/326390565002432512
IEEEorg,2013-04-19 18:18,4,3,"#IEEE fellow helps to create breast cancer survival predictor http:// bit.ly/14BCYok via @NewsMedical",,@NewsMedical,#IEEE,"325418048372760576",https://twitter.com/IEEEorg/status/325418048372760576
IEEEorg,2013-04-19 17:16,4,1,"MT @estratic Today starts @IEEEorg R8 Committee meeting EMEA 2013 Host @ieeespain w/us @IEbusiness & @tefdigital http:// bit.ly/15nN8ba",,@estratic @IEEEorg @ieeespain @IEbusiness @tefdigital,,"325402443687010306",https://twitter.com/IEEEorg/status/325402443687010306
IEEEorg,2013-04-19 16:12,3,1,"MT @Julia_Stockdale Join @IEEEorg @@ManMetUni 25 Apr for Science & Engineering Day inc @IEEEXplore http:// bit.ly/15nN5fD",,@Julia_Stockdale @IEEEorg @ @ManMetUni @IEEEXplore,,"325386336699830272",https://twitter.com/IEEEorg/status/325386336699830272
IEEEorg,2013-04-19 15:22,5,5,"Researchers see a $6.5 billion market for home #robotics by 2017 http:// tcrn.ch/117mNZp via @techcrunch",,@techcrunch,#robotics,"325373755587174400",https://twitter.com/IEEEorg/status/325373755587174400
IEEEorg,2013-04-19 14:14,5,1,"You may see some 3D-printed props next time you go see a movie http:// bit.ly/10nd8Tk via @IEEESpectrum #innovation",,@IEEESpectrum,#innovation,"325356641950236672",https://twitter.com/IEEEorg/status/325356641950236672
IEEEorg,2013-04-19 13:17,5,1,"Who's watching the Robogames this weekend? Here are some videos to get you pumped up! http:// bit.ly/117AY0D via @IEEESpectrum",,@IEEESpectrum,,"325342293261434880",https://twitter.com/IEEEorg/status/325342293261434880
IEEEorg,2013-04-19 12:11,4,3,"#Technology companies are using their campuses to help #engineer the “Internet of Things” http:// bit.ly/14BCyOG via @memeburn",,@memeburn,#Technology #engineer,"325325684580954112",https://twitter.com/IEEEorg/status/325325684580954112
IEEEorg,2013-04-19 11:17,5,1,"A big step towards a silicon quantum #computer http:// bit.ly/Zx477a via @IEEESpectrum",,@IEEESpectrum,#computer,"325312106373210112",https://twitter.com/IEEEorg/status/325312106373210112
IEEEorg,2013-04-19 07:36,1,2,"Congrats! MT @NebEngineering Goldwater Scholarship to Steve Parkison! @IEEEorg stu chapter VP & @NASA intern http:// bit.ly/17Jsl1r #STEM",,@NebEngineering @IEEEorg @NASA,#STEM,"325256478602698752",https://twitter.com/IEEEorg/status/325256478602698752
IEEEorg,2013-04-19 06:33,4,1,"RT @iammobilebob And a look as well at the massive needs for engineering talent across Europe from @IEEEorg . http:// bit.ly/15oJDSh",,@iammobilebob @IEEEorg,,"325240623928070144",https://twitter.com/IEEEorg/status/325240623928070144
IEEEorg,2013-04-18 18:17,5,3,"#IEEE member at @UCSD invented a #robot to run along power lines and search for damage http:// bit.ly/115idLj via @Vision_Systems",,@UCSD @Vision_Systems,#IEEE #robot,"325055409419321344",https://twitter.com/IEEEorg/status/325055409419321344
IEEEorg,2013-04-18 17:11,10,3,"This #robotic dragonfly is a good mix of the past and of the future http:// bit.ly/Z086dx via @singularityhub",,@singularityhub,#robotic,"325038798381649920",https://twitter.com/IEEEorg/status/325038798381649920
IEEEorg,2013-04-18 16:13,4,3,"New DRC humanoid #robot can handle even some highly-complex tasks http:// bit.ly/Zu7ZFP via @IEEESpectrum",,@IEEESpectrum,#robot,"325024201478111233",https://twitter.com/IEEEorg/status/325024201478111233
IEEEorg,2013-04-18 15:09,4,2,"Leap #technology —using intuitive gestures to control #computers , will be on sale in May http:// lat.ms/XTaCTj via @latimes",,@latimes,#technology #computers,"325008096080588800",https://twitter.com/IEEEorg/status/325008096080588800
IEEEorg,2013-04-18 14:12,5,3,"Prosthetic #technology will help those involved in the Boston marathon bombing http:// abcn.ws/15i6i2j via @ABC",,@ABC,#technology,"324993747899256832",https://twitter.com/IEEEorg/status/324993747899256832
IEEEorg,2013-04-18 13:12,7,2,"A new #IEEE policy aims to curb plagiarism http:// bit.ly/XT8wD6 via @IEEEInstitute",,@IEEEInstitute,#IEEE,"324978818878148608",https://twitter.com/IEEEorg/status/324978818878148608
IEEEorg,2013-04-18 06:33,2,1,"RT @unitymedianews1 Robotic Telescope http:// bit.ly/XGUodR #Robotic #Telescope",,@unitymedianews1,#Robotic #Telescope,"324878235999539201",https://twitter.com/IEEEorg/status/324878235999539201
IEEEorg,2013-04-17 18:21,2,1,"RT @World_Cement Great day at #IEEEPCA today @CementLackey @PCA_Chair @IEEEorg - looking forward to more great technical content tomorrow!",,@World_Cement @CementLackey @PCA_Chair @IEEEorg,#IEEEPCA,"324694026005643264",https://twitter.com/IEEEorg/status/324694026005643264
IEEEorg,2013-04-17 17:12,11,6,"Scientists have discovered a material that can capture and concentrate methane http:// nbcnews.to/12mpRUa via @NBCNewsTech #innovation",,@NBCNewsTech,#innovation,"324676663101227011",https://twitter.com/IEEEorg/status/324676663101227011
IEEEorg,2013-04-17 16:17,9,5,". @DARPA unveils tiny infared camera http:// bit.ly/15m84j7 via @popsci #technology",,@DARPA @popsci,#technology,"324662821201801216",https://twitter.com/IEEEorg/status/324662821201801216
IEEEorg,2013-04-17 15:16,7,1,"#Robotics can help fill the STEM gap http:// b.globe.com/XGlykT via @BostonGlobe",,@BostonGlobe,#Robotics,"324647469914927104",https://twitter.com/IEEEorg/status/324647469914927104
IEEEorg,2013-04-17 14:13,7,1,"A two-dimensional replacement for silicon http:// bit.ly/17nTdB3 via @IEEESpectrum",,@IEEESpectrum,,"324631614455951360",https://twitter.com/IEEEorg/status/324631614455951360
IEEEorg,2013-04-17 13:17,6,2,"Join the @NASA International Space app challenge this weekend! http:// bit.ly/15fkU2i via @IEEESpectrum",,@NASA @IEEESpectrum,,"324617521489657856",https://twitter.com/IEEEorg/status/324617521489657856
IEEEorg,2013-04-17 12:15,6,2,"India to double its renewable #energy capacity by 2017 http:// bit.ly/14vOsJT via @ibnlive",,@ibnlive,#energy,"324602109993549825",https://twitter.com/IEEEorg/status/324602109993549825
IEEEorg,2013-04-17 06:36,1,2,"Haha good one! RT @roosbeh1 @IEEEorg this band is heavily metallic",,@roosbeh1 @IEEEorg,,"324516602370478082",https://twitter.com/IEEEorg/status/324516602370478082
IEEEorg,2013-04-16 18:27,1,1,"How was it? RT @_oldville_ Watching @IEEEorg #infocom2013 right now on@meetecho. :)",,@_oldville_ @IEEEorg @meetecho,#infocom2013,"324333146936078338",https://twitter.com/IEEEorg/status/324333146936078338
IEEEorg,2013-04-16 17:46,6,1,"A bionic hand—that’s controlled by an app! #technology http:// bit.ly/11dq2io via @popsci",,@popsci,#technology,"324322829657059328",https://twitter.com/IEEEorg/status/324322829657059328
IEEEorg,2013-04-16 16:47,2,2,"The Mantis walking machine is a 2-ton insect #robot http:// bit.ly/13b24t1 via @popsci",,@popsci,#robot,"324307983448305666",https://twitter.com/IEEEorg/status/324307983448305666
IEEEorg,2013-04-16 15:51,5,4,"Body-scanning #technology reveal man’s face hidden in artwork at the Louvre http:// bit.ly/ZuLRrV via @wired",,@wired,#technology,"324293890196787203",https://twitter.com/IEEEorg/status/324293890196787203
IEEEorg,2013-04-16 14:57,8,3,".@FujitsuGlobal has created a new #technology that can turn paper into a touchscreen http:// on.mash.to/XP5K1q via @mashable",,@FujitsuGlobal @mashable,#technology,"324280299875868673",https://twitter.com/IEEEorg/status/324280299875868673
IEEEorg,2013-04-16 13:53,11,3,"Accomplished female #engineers talk about their mentors and how they landed their dream jobs: http:// bit.ly/15cLfy7 via @IEEEInstitute",,@IEEEInstitute,#engineers,"324264193169698816",https://twitter.com/IEEEorg/status/324264193169698816
IEEEorg,2013-04-16 12:58,5,1,"#Engineers are constructing a #robot to help you assemble @DesignByIKEA purchases http:// bit.ly/YZUePK via @DigitalTrends",,@DesignByIKEA @DigitalTrends,#Engineers #robot,"324250552080924673",https://twitter.com/IEEEorg/status/324250552080924673
IEEEorg,2013-04-16 11:24,1,1,"We’re glad you liked it! RT @prashantkv The best @IEEEorg Hyderabad section executive meeting. Much better than before",,@prashantkv @IEEEorg,,"324226694904954881",https://twitter.com/IEEEorg/status/324226694904954881
IEEEorg,2013-04-16 10:22,1,1,"RT @ArticleOne This new #robot hand from @DARPA can use tools, search for explosives, and do other cool tasks http:// bit.ly/Zwd0Kb",,@ArticleOne @DARPA,#robot,"324211089791389696",https://twitter.com/IEEEorg/status/324211089791389696
IEEEorg,2013-04-16 09:39,7,1,"Today’s @Google doodle honors mathematician Leonhard Euler’s 306th birthday! http:// bit.ly/11h3QEM via @guardian",,@Google @guardian,,"324200270349357057",https://twitter.com/IEEEorg/status/324200270349357057
IEEEorg,2013-04-16 08:32,4,2,"It’s been 200 years since the Titanic sunk. How has it shaped our maritime #technology ? http:// bit.ly/137LNl0 via @LloydsofLondon",,@LloydsofLondon,#technology,"324183407217221633",https://twitter.com/IEEEorg/status/324183407217221633
IEEEorg,2013-04-16 07:28,6,1,"For 2 months, a boy “lived” as a #robot while receiving a bone-marrow transplant http:// bbc.in/137zGUX via @BBCTech",,@BBCTech,#robot,"324167300930469888",https://twitter.com/IEEEorg/status/324167300930469888
IEEEorg,2013-04-16 06:30,3,1,"#IEEE Kerala to promote all-women start-ups http:// bit.ly/116UWaC via @ummid",,@ummid,#IEEE,"324152704014368769",https://twitter.com/IEEEorg/status/324152704014368769
IEEEorg,2013-04-15 12:17,3,2,"Looking for some new music? Why not listen to a #robot band! http:// bit.ly/104glHu via @guardian",,@guardian,#robot,"323877644133339136",https://twitter.com/IEEEorg/status/323877644133339136
IEEEorg,2013-04-15 11:13,5,1,"More #technological advances to football could damage the pure nature of the sport http:// ind.pn/ZkZ21w via @IndyVoices",,@IndyVoices,#technological,"323861538513494017",https://twitter.com/IEEEorg/status/323861538513494017
IEEEorg,2013-04-15 10:18,4,6,"Ever wanted to start your own company? Legal experts weigh in on what you need to do: http:// bit.ly/11a4naL via @IEEEInstitute",,@IEEEInstitute,,"323847697373220864",https://twitter.com/IEEEorg/status/323847697373220864
IEEEorg,2013-04-15 09:18,6,4,"These “soft” #robots evolve to be able to run http:// bit.ly/135qzI0 via @IEEESpectrum",,@IEEESpectrum,#robots,"323832775721488384",https://twitter.com/IEEEorg/status/323832775721488384
IEEEorg,2013-04-13 06:34,2,2,"MT @IEEEXplore #Engineers - Concerned with safety? read this top downloaded @MITPress #eBook on #engineeringsafety http:// bit.ly/171sb2f",,@IEEEXplore @MITPress,#Engineers #eBook #engineeringsafety,"323066548182978561",https://twitter.com/IEEEorg/status/323066548182978561
IEEEorg,2013-04-12 18:43,4,1,"MT @content_online Contact if you're interested on how to set up @IEEEorg student branch w/in the university and the benefits. #IEEEUG",,@content_online @IEEEorg,#IEEEUG,"322887623800651777",https://twitter.com/IEEEorg/status/322887623800651777
IEEEorg,2013-04-12 17:49,1,1,"Find out what WIE Chair Nita Patel says about shaping the future for women in #engineering : http:// bit.ly/Zbr93d via @IEEEInstitute",,@IEEEInstitute,#engineering,"322874035367186432",https://twitter.com/IEEEorg/status/322874035367186432
IEEEorg,2013-04-12 16:43,7,2,"Watch this video on top innovators in our history. What was the biggest innovation of all time? http:// bit.ly/X7QtTB via @IEEEtv",,@IEEEtv,,"322857425474580480",https://twitter.com/IEEEorg/status/322857425474580480
IEEEorg,2013-04-12 15:51,13,2,"16 year-old creates test to detect pancreatic cancer http:// bit.ly/ZPofUS via @NatGeoNewsWatch",,@NatGeoNewsWatch,,"322844337417379841",https://twitter.com/IEEEorg/status/322844337417379841
IEEEorg,2013-04-12 14:47,5,2,"#IEEE #wireless offers new certification program http:// bit.ly/ZR6D3X via @IEEEInstitute",,@IEEEInstitute,#IEEE #wireless,"322828230384025600",https://twitter.com/IEEEorg/status/322828230384025600
IEEEorg,2013-04-12 13:52,6,2,". @Google lets users name heirs for #digital afterlife http:// on.wsj.com/ZqO32I via @WSJ",,@Google @WSJ,#digital,"322814482093068289",https://twitter.com/IEEEorg/status/322814482093068289
IEEEorg,2013-04-11 16:37,1,1,"RT @IEEEXplore What do you primarily use the #IEEE Xplore Digital Library for? Take our poll: http:// bit.ly/ZKGcDW",,@IEEEXplore,#IEEE,"322493526392832000",https://twitter.com/IEEEorg/status/322493526392832000
IEEEorg,2013-04-11 15:33,4,5,"RT @pefpga IEEE Industrial Electronics Society launches its TechNews (ITeN) http:// bit.ly/11VdYoc ( @IEEEorg ) #news #industrial #electronics",,@pefpga @IEEEorg,#news #industrial #electronics,"322477420949159936",https://twitter.com/IEEEorg/status/322477420949159936
IEEEorg,2013-04-11 14:27,11,3,". @DARPA creates new tiny #navigation device that works when GPS doesn’t http:// bit.ly/Zbq37x via @popsci",,@DARPA @popsci,#navigation,"322460808120524800",https://twitter.com/IEEEorg/status/322460808120524800
IEEEorg,2013-04-11 13:31,7,2,"5 #technology #innovations we’ll see in #green homes of the future http:// bit.ly/10VUv2H via @greenerideal",,@greenerideal,#technology #innovations #green,"322446717402349569",https://twitter.com/IEEEorg/status/322446717402349569
IEEEorg,2013-04-11 12:33,3,2,"What #math can tell us about #technology ’s spread through cities http:// bit.ly/12Oqdle via @emilymbadger",,@emilymbadger,#math #technology,"322432119156662272",https://twitter.com/IEEEorg/status/322432119156662272
IEEEorg,2013-04-11 11:32,8,3,"#Engineering students find solution for penguins’ sore feet http:// nbcnews.to/12LX7Xo via @nbcnightlynews",,@nbcnightlynews,#Engineering,"322416769266507776",https://twitter.com/IEEEorg/status/322416769266507776
IEEEorg,2013-04-11 10:27,5,4,"How to deploy #WiFi in communities that are affordable and scalable. http:// bit.ly/127cC6B via @IEEEtv",,@IEEEtv,#WiFi,"322400407785730048",https://twitter.com/IEEEorg/status/322400407785730048
